PropInfoCurYear,PropInfoPIN,PropInfoAddress,PropInfoCity,PropInfoTownship,PropInfoClassification,PropInfoSqFt,PropInfoNBHD,PropInfoTaxcode,AsdValCurYear,AsdValPrevYear,AsdValLandFirstPass,AsdValLandCertified,AsdValBldgFirstPass,AsdValBldgCertified,AsdValTotalFirstPass,AsdValTotalCertified,PropCharCurrYear,PropCharMktValCurrYear,PropCharPrevYear,PropCharMktValPrevYear,PropCharDesc,PropCharResType,PropCharUse,PropCharApts,PropCharExtConst,PropCharFullBaths,PropCharHalfBaths,PropCharBasement,PropCharAttic,PropCharCentAir,PropCharFrpl,PropCharGarage,PropCharAge,PropCharBldgSqFt,PropCharAsmtPass
2019,15-01-113-023-0000,1344 LATHROP AVE ,RIVER FOREST,River Forest,206,"14,248",15,33001,2019 Assessor Certified,2018,"17,097","17,097","45,522","45,522","62,619","62,619",2019,"$626,190",2018,"$626,190","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,3,0,Full and Rec Room,None,Yes,2,2 car attached,87,"2,868",Assessor Certified
2019,15-01-113-024-0000,1342 LATHROP AVE ,RIVER FOREST,River Forest,206,"9,050",15,33001,2019 Assessor Certified,2018,"10,860","10,860","41,299","41,299","52,159","52,159",2019,"$521,590",2018,"$521,590","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Full and Rec Room,None,Yes,0,2 car attached,81,"2,426",Assessor Certified
2019,15-01-113-026-0000,1330 LATHROP AVE ,RIVER FOREST,River Forest,206,"9,050",15,33001,2019 Assessor Certified,2018,"10,860","10,860","43,239","43,239","54,099","54,099",2019,"$540,990",2018,"$540,990","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,1,0,Full and Unfinished,None,No,2,2 car detached,89,"2,516",Assessor Certified
2019,15-01-113-027-0000,1326 LATHROP AVE ,RIVER FOREST,River Forest,206,"9,050",15,33001,2019 Assessor Certified,2018,"10,860","10,860","35,869","35,869","46,729","46,729",2019,"$467,290",2018,"$467,290","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,2,0,Partial and Rec Room,None,Yes,1,1.5 car detached,81,"2,433",Assessor Certified
2019,15-01-113-032-0000,1302 LATHROP AVE ,RIVER FOREST,River Forest,206,"14,945",15,33001,2019 Assessor Certified,2018,"17,934","17,934","57,297","57,297","75,231","75,231",2019,"$752,310",2018,"$752,310","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Rec Room,None,No,1,2 car detached,71,"3,607",Assessor Certified
2019,15-01-113-033-0000,1250 LATHROP AVE ,RIVER FOREST,River Forest,206,"12,177",15,33001,2019 Assessor Certified,2018,"14,612","14,612","59,411","59,411","74,023","74,023",2019,"$740,230",2018,"$740,230","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Partial and Rec Room,None,Yes,2,2 car attached,82,"3,740",Assessor Certified
2019,15-01-113-037-0000,1230 LATHROP AVE ,RIVER FOREST,River Forest,206,"9,200",15,33001,2019 Assessor Certified,2018,"11,040","11,040","41,811","43,445","52,851","54,485",2019,"$528,510",2018,"$544,850","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Unfinished,None,Yes,1,2 car attached,64,"2,438",Assessor Certified
2019,15-01-201-013-0000,1511 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","52,076","52,076","63,356","63,356",2019,"$633,560",2018,"$633,560","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,None,Yes,3,1.5 car detached,76,"2,949",Assessor Certified
2019,15-01-201-014-0000,1507 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","41,098","41,098","52,378","52,378",2019,"$523,780",2018,"$523,780","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,1,1,Full and Rec Room,None,Yes,2,2 car attached,66,"2,526",Assessor Certified
2019,15-01-201-022-0000,1510 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","45,193","45,193","56,473","56,473",2019,"$564,730",2018,"$564,730","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,Partial and Unfinished,Yes,2,2 car attached,79,"2,208",Assessor Certified
2019,15-01-201-029-0000,1523 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","40,520","40,520","51,800","51,800",2019,"$518,000",2018,"$518,000","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Full and Unfinished,None,Yes,1,2 car attached,80,"2,460",Assessor Certified
2019,15-01-202-009-0000,1527 MONROE AVE HSE,RIVER FOREST,River Forest,206,"9,400",15,33012,2019 Assessor Certified,2018,"11,280","11,280","36,088","36,088","47,368","47,368",2019,"$473,680",2018,"$473,680","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,2,1,Partial and Unfinished,Partial and Living Area,Yes,0,2 car detached,64,"2,303",Assessor Certified
2019,15-01-202-011-0000,1519 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","60,188","60,188","71,468","71,468",2019,"$714,680",2018,"$714,680","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,4,0,Full and Rec Room,None,Yes,1,2 car attached,65,"3,061",Assessor Certified
2019,15-01-202-014-0000,1503 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","60,697","60,697","71,977","71,977",2019,"$719,770",2018,"$719,770","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Rec Room,None,Yes,1,2 car attached,76,"3,279",Assessor Certified
2019,15-01-202-024-0000,1500 WILLIAM ST ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","48,349","48,349","59,629","59,629",2019,"$596,290",2018,"$596,290","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,None,Yes,0,2 car attached,78,"2,452",Assessor Certified
2019,15-01-203-017-0000,1527 WILLIAM ST ,RIVER FOREST,River Forest,206,"9,400",15,33012,2019 Assessor Certified,2018,"11,280","11,280","51,820","51,820","63,100","63,100",2019,"$631,000",2018,"$631,000","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Partial and Unfinished,None,Yes,1,1 car attached,67,"3,248",Assessor Certified
2019,15-01-203-026-0000,1526 CLINTON PL ,RIVER FOREST,River Forest,206,"9,400",15,33012,2019 Assessor Certified,2018,"11,280","11,280","46,659","46,659","57,939","57,939",2019,"$579,390",2018,"$579,390","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,2,1,Partial and Rec Room,None,Yes,2,2 car attached,73,"2,727",Assessor Certified
2019,15-01-203-031-0000,1506 CLINTON PL ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","47,705","47,705","58,985","58,985",2019,"$589,850",2018,"$589,850","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Unfinished,None,Yes,2,1 car detached,78,"3,006",Assessor Certified
2019,15-01-203-038-0000,1501 WILLIAM ST ,RIVER FOREST,River Forest,206,"15,980",15,33001,2019 Assessor Certified,2018,"19,176","19,176","38,499","38,499","57,675","57,675",2019,"$576,750",2018,"$576,750","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,2,Partial and Rec Room,None,Yes,2,2 car attached,75,"2,432",Assessor Certified
2019,15-01-204-017-0000,1527 CLINTON PL ,RIVER FOREST,River Forest,206,"9,400",15,33012,2019 Assessor Certified,2018,"11,280","11,280","40,786","42,787","52,066","54,067",2019,"$520,660",2018,"$540,670","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Full and Unfinished,None,Yes,1,2 car detached,70,"2,381",Assessor Certified
2019,15-01-204-019-0000,1519 CLINTON PL ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","44,871","50,336","56,151","61,616",2019,"$561,510",2018,"$616,160","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,3,1,Full and Rec Room,None,Yes,1,1 car attached,70,"2,808",Assessor Certified
2019,15-01-204-029-0000,1514 BONNIE BRAE PL ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","44,118","44,118","55,398","55,398",2019,"$553,980",2018,"$553,980","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,None,Yes,0,2.5 car detached,89,"2,607",Assessor Certified
2019,15-01-204-041-0000,1504 BONNIE BRAE PL ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","59,847","59,847","71,127","71,127",2019,"$711,270",2018,"$711,270","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Stucco,3,1,None,None,Yes,2,1.5 car attached,85,"3,800",Assessor Certified
2019,15-01-206-002-0000,1443 LATHROP AVE ,RIVER FOREST,River Forest,206,"9,250",15,33001,2019 Assessor Certified,2018,"11,100","11,100","40,896","40,896","51,996","51,996",2019,"$519,960",2018,"$519,960","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Full and Rec Room,None,Yes,1,2 car detached,75,"2,272",Assessor Certified
2019,15-01-206-003-0000,1439 LATHROP AVE ,RIVER FOREST,River Forest,206,"9,250",15,33001,2019 Assessor Certified,2018,"11,100","11,100","47,608","47,608","58,708","58,708",2019,"$587,080",2018,"$587,080","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,3,0,Full and Rec Room,None,Yes,1,2.5 car detached,63,"3,176",Assessor Certified
2019,15-01-206-004-0000,1435 LATHROP AVE ,RIVER FOREST,River Forest,206,"9,250",15,33001,2019 Assessor Certified,2018,"11,100","11,100","50,289","50,289","61,389","61,389",2019,"$613,890",2018,"$613,890","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Partial and Rec Room,None,Yes,2,2 car attached,79,"3,110",Assessor Certified
2019,15-01-206-005-0000,1431 LATHROP AVE ,RIVER FOREST,River Forest,206,"9,250",15,33001,2019 Assessor Certified,2018,"11,100","11,100","51,794","51,794","62,894","62,894",2019,"$628,940",2018,"$628,940","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Partial and Rec Room,None,Yes,1,2 car detached,80,"3,261",Assessor Certified
2019,15-01-206-006-0000,1427 LATHROP AVE ,RIVER FOREST,River Forest,206,"9,250",15,33001,2019 Assessor Certified,2018,"11,100","11,100","37,373","37,373","48,473","48,473",2019,"$484,730",2018,"$484,730","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Full and Rec Room,Partial and Unfinished,No,0,2 car detached,90,"2,246",Assessor Certified
2019,15-01-206-007-0000,1423 LATHROP AVE ,RIVER FOREST,River Forest,206,"9,250",15,33001,2019 Assessor Certified,2018,"11,100","11,100","44,594","44,594","55,694","55,694",2019,"$556,940",2018,"$556,940","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Unfinished,None,No,1,2 car attached,80,"3,005",Assessor Certified
2019,15-01-206-008-0000,1419 LATHROP AVE ,RIVER FOREST,River Forest,206,"9,250",15,33001,2019 Assessor Certified,2018,"11,100","11,100","42,243","42,243","53,343","53,343",2019,"$533,430",2018,"$533,430","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Full and Rec Room,Full and Unfinished,No,1,2 car detached,78,"2,466",Assessor Certified
2019,15-01-206-009-0000,1415 LATHROP AVE ,RIVER FOREST,River Forest,206,"9,250",15,33001,2019 Assessor Certified,2018,"11,100","11,100","49,765","49,765","60,865","60,865",2019,"$608,650",2018,"$608,650","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Partial and Unfinished,None,No,1,2 car detached,69,"3,242",Assessor Certified
2019,15-01-206-010-0000,1411 LATHROP AVE ,RIVER FOREST,River Forest,206,"9,250",15,33001,2019 Assessor Certified,2018,"11,100","11,100","47,292","47,292","58,392","58,392",2019,"$583,920",2018,"$583,920","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Full and Rec Room,Partial and Unfinished,Yes,2,2 car detached,70,"2,815",Assessor Certified
2019,15-01-206-011-0000,1407 LATHROP AVE ,RIVER FOREST,River Forest,206,"8,373",15,33001,2019 Assessor Certified,2018,"10,047","10,047","49,192","49,192","59,239","59,239",2019,"$592,390",2018,"$592,390","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Full and Rec Room,None,Yes,1,2 car detached,67,"2,795",Assessor Certified
2019,15-01-206-013-0000,1403 LATHROP AVE ,RIVER FOREST,River Forest,206,"10,223",15,33001,2019 Assessor Certified,2018,"12,267","12,267","51,783","51,783","64,050","64,050",2019,"$640,500",2018,"$640,500","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Unfinished,None,Yes,1,2 car attached,81,"2,855",Assessor Certified
2019,15-01-206-022-0000,1416 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,250",15,33001,2019 Assessor Certified,2018,"11,100","11,100","55,240","55,240","66,340","66,340",2019,"$663,400",2018,"$663,400","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Partial and Rec Room,Partial and Living Area,Yes,2,2 car attached,82,"3,587",Assessor Certified
2019,15-01-206-026-0000,1400 JACKSON AVE ,RIVER FOREST,River Forest,206,"13,782",15,33001,2019 Assessor Certified,2018,"16,538","16,538","49,366","50,751","65,904","67,289",2019,"$659,040",2018,"$672,890","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Rec Room,None,Yes,1,2 car detached,80,"3,168",Assessor Certified
2019,15-01-206-027-0000,1412 JACKSON AVE ,RIVER FOREST,River Forest,206,"12,025",15,33001,2019 Assessor Certified,2018,"14,430","14,430","84,603","84,603","99,033","99,033",2019,"$990,330",2018,"$990,330","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,2,Full and Rec Room,None,Yes,2,2 car detached,69,"2,550",Assessor Certified
2019,15-01-206-028-0000,1406 JACKSON AVE ,RIVER FOREST,River Forest,206,"12,025",15,33001,2019 Assessor Certified,2018,"14,430","14,430","57,007","57,007","71,437","71,437",2019,"$714,370",2018,"$714,370","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Partial and Unfinished,Full and Unfinished,Yes,2,2.5 car attached,77,"3,317",Assessor Certified
2019,15-01-206-031-0000,1434 JACKSON AVE ,RIVER FOREST,River Forest,206,"13,875",15,33001,2019 Assessor Certified,2018,"16,650","16,650","52,403","52,403","69,053","69,053",2019,"$690,530",2018,"$690,530","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Unfinished,Partial and Living Area,Yes,0,2 car attached,81,"3,425",Assessor Certified
2019,15-01-206-032-0000,1438 JACKSON AVE ,RIVER FOREST,River Forest,206,"10,165",15,33001,2019 Assessor Certified,2018,"12,198","12,198","54,067","54,067","66,265","66,265",2019,"$662,650",2018,"$662,650","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Rec Room,None,Yes,2,None,67,"3,203",Assessor Certified
2019,15-01-207-002-0000,1443 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","43,358","43,358","54,638","54,638",2019,"$546,380",2018,"$546,380","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Partial and Rec Room,None,Yes,3,2 car attached,66,"2,739",Assessor Certified
2019,15-01-207-003-0000,1439 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","53,497","53,497","64,777","64,777",2019,"$647,770",2018,"$647,770","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Rec Room,Partial and Living Area,Yes,1,2 car attached,63,"3,508",Assessor Certified
2019,15-01-207-004-0000,1435 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","50,696","50,696","61,976","61,976",2019,"$619,760",2018,"$619,760","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Partial and Rec Room,None,Yes,2,2 car detached,70,"2,950",Assessor Certified
2019,15-01-207-007-0000,1427 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","68,338","68,338","79,618","79,618",2019,"$796,180",2018,"$796,180","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,3,1,Partial and Unfinished,None,Yes,2,None,86,"4,080",Assessor Certified
2019,15-01-207-009-0000,1415 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","45,704","53,576","56,984","64,856",2019,"$569,840",2018,"$648,560","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,Partial and Living Area,Yes,2,2 car attached,65,"3,213",Assessor Certified
2019,15-01-207-010-0000,1411 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","32,411","32,411","43,691","43,691",2019,"$436,910",2018,"$436,910","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,Partial and Unfinished,Yes,1,2 car detached,79,"2,270",Assessor Certified
2019,15-01-207-012-0000,1401 JACKSON AVE ,RIVER FOREST,River Forest,206,"10,183",15,33001,2019 Assessor Certified,2018,"12,219","12,219","72,033","72,033","84,252","84,252",2019,"$842,520",2018,"$842,520","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,4,2,Partial and Unfinished,None,Yes,3,2 car attached,80,"4,886",Assessor Certified
2019,15-01-207-015-0000,1438 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","49,371","49,371","60,651","60,651",2019,"$606,510",2018,"$606,510","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Partial and Rec Room,None,Yes,2,2 car attached,77,"3,287",Assessor Certified
2019,15-01-207-016-0000,1434 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","51,772","51,772","63,052","63,052",2019,"$630,520",2018,"$630,520","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Partial and Rec Room,Partial and Living Area,Yes,1,2 car detached,80,"3,252",Assessor Certified
2019,15-01-207-017-0000,1430 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","44,555","44,555","55,835","55,835",2019,"$558,350",2018,"$558,350","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,None,Yes,1,2 car attached,64,"2,672",Assessor Certified
2019,15-01-207-018-0000,1426 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","47,451","47,451","58,731","58,731",2019,"$587,310",2018,"$587,310","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Unfinished,None,Yes,1,2 car attached,64,"2,975",Assessor Certified
2019,15-01-207-019-0000,1422 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","60,151","60,151","71,431","71,431",2019,"$714,310",2018,"$714,310","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,3,0,Partial and Unfinished,Partial and Unfinished,Yes,2,2 car attached,70,"4,080",Assessor Certified
2019,15-01-207-020-0000,1418 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","43,539","43,539","54,819","54,819",2019,"$548,190",2018,"$548,190","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Partial and Rec Room,None,Yes,1,2 car detached,69,"2,604",Assessor Certified
2019,15-01-207-021-0000,1414 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","45,419","45,419","56,699","56,699",2019,"$566,990",2018,"$566,990","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,None,No,3,1 car attached,75,"2,532",Assessor Certified
2019,15-01-207-022-0000,1410 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","45,226","45,226","56,506","56,506",2019,"$565,060",2018,"$565,060","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Full and Rec Room,None,Yes,2,None,76,"2,443",Assessor Certified
2019,15-01-207-023-0000,1406 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","44,659","46,344","55,939","57,624",2019,"$559,390",2018,"$576,240","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,None,Yes,2,2 car detached,68,"2,807",Assessor Certified
2019,15-01-207-024-0000,1402 MONROE AVE ,RIVER FOREST,River Forest,206,"10,074",15,33001,2019 Assessor Certified,2018,"12,088","12,088","57,943","57,943","70,031","70,031",2019,"$700,310",2018,"$700,310","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,4,0,Full and Rec Room,None,Yes,1,2 car attached,110,"3,359",Assessor Certified
2019,15-01-208-002-0000,1443 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","54,686","56,278","65,966","67,558",2019,"$659,660",2018,"$675,580","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Partial and Rec Room,Partial and Living Area,Yes,3,2 car detached,79,"3,586",Assessor Certified
2019,15-01-208-003-0000,1439 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","45,425","45,425","56,705","56,705",2019,"$567,050",2018,"$567,050","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Partial and Rec Room,None,No,1,2 car detached,76,"2,860",Assessor Certified
2019,15-01-208-004-0000,1435 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","42,922","42,922","54,202","54,202",2019,"$542,020",2018,"$542,020","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Full and Rec Room,None,Yes,1,2 car attached,69,"2,513",Assessor Certified
2019,15-01-208-005-0000,1431 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","40,309","40,309","51,589","51,589",2019,"$515,890",2018,"$515,890","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Full and Rec Room,None,Yes,1,2 car attached,77,"2,330",Assessor Certified
2019,15-01-208-006-0000,1427 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","40,414","46,172","51,694","57,452",2019,"$516,940",2018,"$574,520","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Partial and Rec Room,None,Yes,2,None,79,"2,249",Assessor Certified
2019,15-01-208-007-0000,1423 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","57,798","57,798","69,078","69,078",2019,"$690,780",2018,"$690,780","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,None,Yes,1,2.5 car detached,79,"3,191",Assessor Certified
2019,15-01-208-008-0000,1421 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","40,310","40,310","51,590","51,590",2019,"$515,900",2018,"$515,900","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Rec Room,None,No,2,2 car attached,63,"2,473",Assessor Certified
2019,15-01-208-009-0000,1415 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","61,130","61,130","72,410","72,410",2019,"$724,100",2018,"$724,100","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Full and Rec Room,None,Yes,1,2 car detached,79,"3,610",Assessor Certified
2019,15-01-208-010-0000,1411 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","46,157","46,157","57,437","57,437",2019,"$574,370",2018,"$574,370","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Unfinished,Full and Unfinished,Yes,2,2 car detached,76,"2,246",Assessor Certified
2019,15-01-208-012-0000,1401 MONROE AVE ,RIVER FOREST,River Forest,206,"10,012",15,33001,2019 Assessor Certified,2018,"12,014","12,014","50,170","50,170","62,184","62,184",2019,"$621,840",2018,"$621,840","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Partial and Rec Room,Partial and Unfinished,Yes,2,2 car attached,76,"3,441",Assessor Certified
